ID,Speed,X,Y,VehicleNo,Battery,TimeStart,TimeEnd,Time
1130,60,78.01402959,29.77462705,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:10:00
1131,60,78.01426098,29.77488637,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:15:00
1132,60,78.01438178,29.77502175,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:20:00
1133,60,78.01469373,29.77537136,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:25:00
1134,60,78.01505749,29.77577903,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:30:00
1135,60,78.01539947,29.7761623,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:35:00
1136,60,78.01581172,29.7766243,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:40:00
1137,60,78.016083,29.77692833,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:45:00
1138,60,78.01637366,29.77725409,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:50:00
1139,60,78.01671769,29.77763965,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 22:55:00
1140,60,78.01704268,29.77800387,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:00:00
1141,60,78.01764572,29.7786797,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:05:00
1142,60,78.0187493,29.7799165,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:10:00
1143,60,78.01962509,29.78089801,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:15:00
1144,60,78.02023974,29.78158686,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:20:00
1145,60,78.02136884,29.78285226,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:25:00
1146,60,78.0224299,29.7840414,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:30:00
1147,60,78.02358969,29.78533535,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:35:00
1148,60,78.0264923,29.78858513,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:40:00
1149,60,78.02702904,29.78918607,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:45:00
1150,60,78.02908413,29.79148696,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:50:00
1151,60,78.02961437,29.79208062,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-30 23:55:00
1152,60,78.03022103,29.79275984,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:00:00
1153,60,78.03072984,29.79332951,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:05:00
1154,60,78.03143098,29.79411451,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:10:00
1155,60,78.03206744,29.79482709,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:15:00
1156,60,78.03279837,29.79564544,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:20:00
1157,60,78.03382303,29.79680136,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:25:00
1158,60,78.03460059,29.79768507,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:30:00
1159,60,78.03522512,29.79838177,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:35:00
1160,60,78.03577229,29.79899218,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:40:00
1161,60,78.03631945,29.79960257,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:45:00
1162,60,78.03687052,29.80021731,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:50:00
1163,60,78.03742294,29.80083357,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 00:55:00
1164,60,78.03786259,29.80132403,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:00:00
1165,60,78.03840539,29.80192955,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:05:00
1166,60,78.03883632,29.80241028,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:10:00
1167,60,78.0392438,29.80286485,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:15:00
1168,60,78.03974434,29.80342323,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:20:00
1169,60,78.04010701,29.80382781,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:25:00
1170,60,78.04038638,29.80413946,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:30:00
1171,60,78.04062936,29.80441053,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:35:00
1172,60,78.04098632,29.80480873,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:40:00
1173,60,78.04158309,29.80547447,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:45:00
1174,60,78.04218814,29.80614943,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:50:00
1175,60,78.04272612,29.80674959,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 01:55:00
1176,60,78.04320186,29.8072803,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:00:00
1177,60,78.04360452,29.8077295,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:05:00
1178,60,78.04426223,29.8084709,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:10:00
1179,60,78.04469228,29.80895999,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:15:00
1180,60,78.04514303,29.80947262,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:20:00
1181,60,78.04567685,29.81008479,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:25:00
1182,60,78.04635184,29.81086659,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:30:00
1183,60,78.04710055,29.81173377,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:35:00
1184,60,78.04780507,29.81254978,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:40:00
1185,60,78.04820713,29.81301546,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:45:00
1186,60,78.04871261,29.81360092,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:50:00
1187,60,78.04899053,29.81392282,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 02:55:00
1188,60,78.04951933,29.8145353,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:00:00
1189,60,78.04997147,29.8151032,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:05:00
1190,60,78.05042264,29.81571462,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:10:00
1191,60,78.05080385,29.81623123,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:15:00
1192,60,78.05111548,29.81665355,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:20:00
1193,60,78.05143311,29.81708399,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:25:00
1194,60,78.05187283,29.81767989,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:30:00
1195,60,78.05224222,29.81818049,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:35:00
1196,60,78.05247362,29.81849408,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:40:00
1197,60,78.05274852,29.81886662,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:45:00
1198,60,78.0529138,29.8190906,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:50:00
1199,60,78.05317735,29.81944777,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 03:55:00
1200,60,78.05346077,29.81983185,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:00:00
1201,60,78.05378899,29.82027665,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:05:00
1202,60,78.05401213,29.82057905,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:10:00
1203,60,78.05424744,29.82089794,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:15:00
1204,60,78.05447238,29.82120277,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:20:00
1205,60,78.05460956,29.82138337,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:25:00
1206,60,78.05479501,29.82164001,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:30:00
1207,60,78.05500558,29.82192536,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:35:00
1208,60,78.05522812,29.82222695,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:40:00
1209,60,78.05544594,29.82252213,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:45:00
1210,60,78.05565798,29.82280949,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:50:00
1211,60,78.05583017,29.82304284,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 04:55:00
1212,60,78.05598358,29.82325074,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:00:00
1213,60,78.05615494,29.82348296,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:05:00
1214,60,78.05633505,29.82372704,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:10:00
1215,60,78.05652774,29.82398817,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:15:00
1216,60,78.05673103,29.82426367,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:20:00
1217,60,78.05687033,29.82445244,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:25:00
1218,60,78.05702642,29.82466398,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:30:00
1219,60,78.05720499,29.82490598,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:35:00
1220,60,78.05737463,29.82513587,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:40:00
1221,60,78.05756591,29.82539509,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:45:00
1222,60,78.05762804,29.82547928,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:50:00
1223,60,78.05770697,29.82558625,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 05:55:00
1224,60,78.05783499,29.82575974,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:00:00
1225,60,78.0579848,29.82596276,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:05:00
1226,60,78.05809455,29.8261115,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:10:00
1227,60,78.058258,29.826333,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:15:00
1228,60,78.05844799,29.82659406,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:20:00
1229,60,78.05865898,29.82688395,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:25:00
1230,60,78.05884601,29.82714094,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:30:00
1231,60,78.05895593,29.82729198,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:35:00
1232,60,78.05918215,29.82760281,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:40:00
1233,60,78.05954596,29.82810269,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:45:00
1234,60,78.05987122,29.8285496,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:50:00
1235,60,78.06009075,29.82885124,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 06:55:00
1236,60,78.06019906,29.82900006,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:00:00
1237,60,78.06028262,29.82911487,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:05:00
1238,60,78.06039558,29.82927009,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:10:00
1239,60,78.06050126,29.82941529,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:15:00
1240,60,78.06064848,29.82961757,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:20:00
1241,60,78.0607646,29.82977713,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:25:00
1242,60,78.06082946,29.82986625,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:30:00
1243,60,78.06098664,29.83008222,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:35:00
1244,60,78.06114186,29.83029549,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:40:00
1245,60,78.06128714,29.8304951,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:45:00
1246,60,78.06136828,29.8306066,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:50:00
1247,60,78.06149776,29.83078451,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 07:55:00
1248,60,78.06158716,29.83090734,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:00:00
1249,60,78.06168166,29.83103718,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:05:00
1250,60,78.0618143,29.83121944,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:10:00
1251,60,78.06190273,29.83134094,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:15:00
1252,60,78.06196443,29.83142572,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:20:00
1253,60,78.06211116,29.83162733,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:25:00
1254,60,78.06226056,29.83183261,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:30:00
1255,60,78.06240073,29.83202521,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:35:00
1256,60,78.06256836,29.83225553,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:40:00
1257,60,78.06267912,29.83240773,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:45:00
1258,60,78.06280277,29.83257762,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:50:00
1259,60,78.0628793,29.83268277,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 08:55:00
1260,60,78.0629801,29.83282128,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:00:00
1261,60,78.06308458,29.83296483,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:05:00
1262,60,78.06320803,29.83313446,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:10:00
1263,60,78.06329369,29.83325216,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:15:00
1264,60,78.06338169,29.83337307,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:20:00
1265,60,78.06353251,29.83358029,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:25:00
1266,60,78.06363528,29.8337215,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:30:00
1267,60,78.0637794,29.83391954,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:35:00
1268,60,78.06389663,29.83408061,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:40:00
1269,60,78.06400235,29.83422588,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:45:00
1270,60,78.06412736,29.83439764,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:50:00
1271,60,78.06424785,29.83456319,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 09:55:00
1272,60,78.06435705,29.83471323,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:00:00
1273,60,78.06450912,29.83492218,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:05:00
1274,60,78.06469059,29.83517153,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:10:00
1275,60,78.06486744,29.83541452,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:15:00
1276,60,78.06504041,29.83565219,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:20:00
1277,60,78.06520755,29.83588184,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:25:00
1278,60,78.0653516,29.83607978,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:30:00
1279,60,78.06547598,29.83625067,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:35:00
1280,60,78.06566887,29.83651571,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:40:00
1281,60,78.0658003,29.83669629,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:45:00
1282,60,78.06598808,29.83695431,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:50:00
1283,60,78.06607068,29.8370678,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 10:55:00
1284,60,78.06619044,29.83723235,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:00:00
1285,60,78.06634834,29.83744932,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:05:00
1286,60,78.06646981,29.83761622,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:10:00
1287,60,78.06659929,29.83779413,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:15:00
1288,60,78.06666877,29.83788959,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:20:00
1289,60,78.06680259,29.83807292,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:25:00
1290,60,78.0669446,29.83826675,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:30:00
1291,60,78.06705004,29.83841066,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:35:00
1292,60,78.06720472,29.83862178,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:40:00
1293,60,78.06738403,29.83886651,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:45:00
1294,60,78.06754799,29.8390903,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:50:00
1295,60,78.06770267,29.83930142,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 11:55:00
1296,60,78.06792621,29.83960653,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:00:00
1297,60,78.06809017,29.83983032,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:05:00
1298,60,78.06827608,29.84008406,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:10:00
1299,60,78.06843611,29.84030249,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:15:00
1300,60,78.06861934,29.84055258,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:20:00
1301,60,78.06878526,29.84077904,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:25:00
1302,60,78.0689278,29.84097359,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:30:00
1303,60,78.06909802,29.84120592,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:35:00
1304,60,78.06928517,29.84146136,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:40:00
1305,60,78.0694477,29.84168319,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:45:00
1306,60,78.06957187,29.84185267,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:50:00
1307,60,78.06966535,29.84198027,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 12:55:00
1308,60,78.06981344,29.84218238,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:00:00
1309,60,78.07000006,29.8424371,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:05:00
1310,60,78.07013208,29.84261729,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:10:00
1311,60,78.07031387,29.84286542,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:15:00
1312,60,78.07050227,29.84312256,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:20:00
1313,60,78.07073814,29.8434445,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:25:00
1314,60,78.07091511,29.84368604,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:30:00
1315,60,78.07113987,29.84399281,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:35:00
1316,60,78.07130738,29.84422145,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:40:00
1317,60,78.07151396,29.8445034,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:45:00
1318,60,78.07174563,29.84481961,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:50:00
1319,60,78.07205031,29.84523546,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 13:55:00
1320,60,78.0722527,29.8455117,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:00:00
1321,60,78.0724208,29.84574114,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:05:00
1322,60,78.07261677,29.84600861,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:10:00
1323,60,78.07278793,29.84624223,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:15:00
1324,60,78.07297023,29.84649106,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:20:00
1325,60,78.07310675,29.84667739,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:25:00
1326,60,78.07319094,29.84679229,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:30:00
1327,60,78.07334097,29.84699707,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:35:00
1328,60,78.07346101,29.84716396,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:40:00
1329,60,78.07356834,29.8473137,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:45:00
1330,60,78.0736632,29.84744605,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:50:00
1331,60,78.07381104,29.84764756,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 14:55:00
1332,60,78.07396051,29.84784999,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:00:00
1333,60,78.07407506,29.84800543,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:05:00
1334,60,78.07420159,29.84817852,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:10:00
1335,60,78.07430287,29.84831708,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:15:00
1336,60,78.07465478,29.84879838,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:20:00
1337,60,78.07483116,29.84903961,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:25:00
1338,60,78.07498068,29.84924411,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:30:00
1339,60,78.07516658,29.84949836,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:35:00
1340,60,78.07532918,29.84972074,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:40:00
1341,60,78.07548119,29.84992864,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:45:00
1342,60,78.07559838,29.85008892,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:50:00
1343,60,78.07572312,29.85025952,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 15:55:00
1344,60,78.07585426,29.85043888,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:00:00
1345,60,78.07600867,29.85065007,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:05:00
1346,60,78.07617696,29.85088023,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:10:00
1347,60,78.07635848,29.85112849,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:15:00
1348,60,78.07653325,29.85136753,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:20:00
1349,60,78.07663236,29.85150307,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:25:00
1350,60,78.07675962,29.85167712,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:30:00
1351,60,78.07689576,29.85186333,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:35:00
1352,60,78.07701722,29.85202944,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:40:00
1353,60,78.07713512,29.85219069,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:45:00
1354,60,78.07727628,29.85238375,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:50:00
1355,60,78.07749489,29.85268274,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 16:55:00
1356,60,78.07768373,29.85294101,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:00:00
1357,60,78.07795214,29.85330811,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:05:00
1358,60,78.07832134,29.85381306,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:10:00
1359,60,78.07853245,29.8541018,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:15:00
1360,60,78.07870288,29.85433489,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:20:00
1361,60,78.0789086,29.85461624,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:25:00
1362,60,78.07904055,29.8547967,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:30:00
1363,60,78.07919294,29.85500512,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:35:00
1364,60,78.07932692,29.85518852,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:40:00
1365,60,78.07954396,29.85549271,30039961133,45,27-05-2025 16:00,30-05-2025 18:00,2025-05-31 17:45:00
