x,y,ITT,DATE_TIME,CARNO,TRACKLINE,TRACKNAME,DESTINATIONID,DEST_STATION,DESTSTATIONCODE,DESCRIPTION,DIRECTION,TRIP_DIRECTION
-77.062897,38.943236,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Van Ness-UDC- Track 2; motion;,336,2
-77.040687,38.905035,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Farragut North- Track 2; ,336,2
-77.021937,38.883958,409,1.64696E+12,6,Yellow,F2,31,Huntington,C15,L Enfant Plaza Upper- Track 2; ,180,2
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-77.028042,38.895806,359,1.64696E+12,6,Blue,D2,16,Franconia-Springfield,J03,Federal Triangle- Track 2; ,2,2
-77.05985,38.9005,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,,87,1
-77.158623,38.886538,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,115,1
-77.063012,38.94319,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Van Ness-UDC- Track 1; ,156,1
-77.121268,39.062658,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,Twinbrook- Track 1; ,138,1
-77.015057,38.970516,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,156,2
-77.028087,38.898306,364,1.64696E+12,6,Red,A1,13,Glenmont,B11,Metro Center Upper- Track 1; Doors operating manually; Doors open right,90,1
-77.031128,38.99374,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,Silver Spring- Track 1; motion;,317,1
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; ,270,1
-77.032585,38.927495,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Columbia Heights- Track 2; Doors operating manually; Doors open left,176,2
-77.010178,38.950924,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,65,1
-76.921486,38.994762,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,,18,1
-76.989765,38.882002,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,,118,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-76.995337,38.92221,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Rhode Island Avenue- Track 1; ,16,1
-76.912873,38.827311,489,1.64696E+12,6,Non-revenue,F2,92,Greenbelt Yard,E99,Branch Avenue- Track 2; ,309,1
-77.34034,38.94778,308,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Wiehle-Reston- Track 1; Doors operating manually; Doors open left,113,1
-77.052121,38.870646,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Pentagon- Track 1; ,40,1
-77.02817,38.898318,316,1.64696E+12,6,Orange,C1,20,New Carrollton,D13,Metro Center Lower- Track 1; Doors operating manually; Doors open left,180,1
-77.015951,38.885126,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,Federal Center SW- Track 2; ,270,2
-77.006991,38.899022,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,196,2
-77.096019,38.992347,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,,171,1
-76.867677,38.893951,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Morgan Blvd- Track 1; Doors operating manually; Doors open left,63,1
-76.887238,38.9363,319,1.64696E+12,6,Orange,D2,23,Vienna,K08,,229,2
-76.911823,38.889479,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,Capitol Heights- Track 2; ,279,2
-77.164373,38.768085,328,1.64696E+12,6,Blue,J2,16,Franconia-Springfield,J03,,240,2
-77.021889,38.886018,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,L Enfant Plaza Upper- Track 1; ,0,1
-77.150327,38.795773,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,,57,1
-76.843291,38.901632,329,1.64696E+12,6,Silver,G2,51,Largo Town Center,G05,Largo Town Center- Track 2; ,42,1
-77.164735,39.119895,330,1.64696E+12,6,Red,A1,13,Glenmont,B11,Shady Grove- Track 1; Doors open left,148,1
-77.022088,38.884788,327,1.64696E+12,6,Blue,D1,72,Largo Town Center,G05,L Enfant Plaza Lower- Track 1; Doors operating manually;,90,1
-77.05985,38.9005,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,,87,1
-76.994175,38.859236,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,,166,2
-77.126778,39.067585,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,318,2
-77.096694,38.998231,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Medical Center- Track 2; motion;,355,2
-77.190788,38.915353,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,,324,2
-77.049851,39.036204,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Wheaton- Track 2; ,166,2
-77.041198,38.905914,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,336,2
-77.049961,39.037575,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,Wheaton- Track 1; Doors operating manually;,346,1
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.095455,38.886756,470,1.64696E+12,6,Orange,K2,23,Vienna,K08,Clarendon- Track 2; Doors operating manually; Doors open right,239,2
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-77.210493,38.92429,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Mclean- Track 1; ,60,1
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-76.920732,38.996575,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,,18,1
-77.046222,38.826746,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,4,1
-77.050569,38.857827,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Crystal City- Track 2; motion;,80,2
-77.077781,38.946606,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,300,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.062897,38.943236,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Van Ness-UDC- Track 2; ,336,2
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; motion;,270,1
-77.050104,38.900756,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,Foggy Bottom-GMU- Track 2; motion;,270,2
-76.985947,38.952369,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,,276,2
-76.977145,38.886926,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Stadium-Armory- Track 2; ,180,2
-76.977003,38.886927,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,Stadium-Armory- Track 1; ,0,1
-77.031128,38.99374,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,Silver Spring- Track 1; ,317,1
-77.028011,38.896452,359,1.64696E+12,6,Blue,D2,16,Franconia-Springfield,J03,,2,2
-77.028087,38.898306,364,1.64696E+12,6,Red,A1,13,Glenmont,B11,Metro Center Upper- Track 1; Doors operating manually;,90,1
-77.063012,38.94319,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Van Ness-UDC- Track 1; ,156,1
-77.121268,39.062658,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,Twinbrook- Track 1; Doors operating manually; Doors open left,138,1
-77.032585,38.927495,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Columbia Heights- Track 2; Doors operating manually; Doors open left,176,2
-77.156973,38.885976,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,East Falls Church- Track 1; ,114,1
-77.021976,38.883548,409,1.64696E+12,6,Yellow,F2,31,Huntington,C15,L Enfant Plaza Upper- Track 2; ,184,2
-77.008408,38.951365,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,79,1
-76.995337,38.92221,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Rhode Island Avenue- Track 1; ,16,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-76.988375,38.88144,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,,113,1
-76.867677,38.893951,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Morgan Blvd- Track 1; Doors operating manually;,63,1
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
-77.015951,38.885126,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,Federal Center SW- Track 2; ,270,2
-77.34034,38.94778,308,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Wiehle-Reston- Track 1; Doors operating manually; Doors open left,113,1
-77.020497,38.88479,327,1.64696E+12,6,Blue,D1,72,Largo Town Center,G05,L Enfant Plaza Lower- Track 1; ,89,1
-77.052121,38.870646,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,,40,1
-77.150327,38.795773,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,,57,1
-77.09542,38.989551,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,,171,1
-77.02817,38.898318,316,1.64696E+12,6,Orange,C1,20,New Carrollton,D13,Metro Center Lower- Track 1; Doors operating manually; Doors open left,180,1
-77.007535,38.897511,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Union Station- Track 2; ,196,2
-77.050261,39.037515,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Wheaton- Track 2; Doors operating manually; Doors open left,166,2
-76.911823,38.889479,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,Capitol Heights- Track 2; motion;,279,2
-76.843291,38.901632,329,1.64696E+12,6,Silver,G2,51,Largo Town Center,G05,Largo Town Center- Track 2; ,42,1
-77.021889,38.886018,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,L Enfant Plaza Upper- Track 1; ,0,1
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-76.888099,38.935718,319,1.64696E+12,6,Orange,D2,23,Vienna,K08,,229,2
-77.058324,38.900567,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,,87,1
-77.164373,38.768085,328,1.64696E+12,6,Blue,J2,16,Franconia-Springfield,J03,,240,2
-76.994015,38.857365,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,,181,2
-77.192486,38.917476,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,,332,2
-77.164735,39.119895,330,1.64696E+12,6,Red,A1,13,Glenmont,B11,Shady Grove- Track 1; Doors open left,148,1
-76.977145,38.886926,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Stadium-Armory- Track 2; motion;,180,2
-77.050104,38.900756,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,Foggy Bottom-GMU- Track 2; motion;,270,2
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-77.126778,39.067585,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,318,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.208356,38.925271,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Mclean- Track 1; ,56,1
-77.028001,38.898332,359,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Metro Center Lower- Track 2; ,0,2
-77.095455,38.886756,470,1.64696E+12,6,Orange,K2,23,Vienna,K08,Clarendon- Track 2; Doors operating manually;,239,2
-77.096694,38.998231,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Medical Center- Track 2; ,355,2
-77.028087,38.898306,364,1.64696E+12,6,Red,A1,13,Glenmont,B11,Metro Center Upper- Track 1; ,90,1
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.049961,39.037575,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,Wheaton- Track 1; Doors operating manually;,346,1
-77.031128,38.99374,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,Silver Spring- Track 1; Doors operating manually; Doors open left,317,1
-77.046108,38.828257,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,0,1
-76.989508,38.952678,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,,276,2
-77.077781,38.946606,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,300,2
-76.977003,38.886927,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,Stadium-Armory- Track 1; ,0,1
-77.022022,38.883,409,1.64696E+12,6,Yellow,F2,31,Huntington,C15,,184,2
-77.050569,38.857827,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Crystal City- Track 2; motion;,80,2
-77.062483,38.94228,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Van Ness-UDC- Track 1; ,156,1
-77.063435,38.944161,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Van Ness-UDC- Track 2; ,336,2
-77.156973,38.885976,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,East Falls Church- Track 1; ,114,1
-77.121268,39.062658,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,Twinbrook- Track 1; Doors operating manually; Doors open left,138,1
-76.920025,38.998273,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,,18,1
-77.006646,38.951489,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,88,1
-77.032585,38.927495,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Columbia Heights- Track 2; Doors operating manually; Doors open left,176,2
-76.987196,38.881224,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,,93,1
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; ,270,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-76.995337,38.92221,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Rhode Island Avenue- Track 1; ,16,1
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.013624,38.967997,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,154,2
-76.912873,38.827311,489,1.64696E+12,6,Non-revenue,F2,92,Greenbelt Yard,E99,Branch Avenue- Track 2; ,309,1
-77.09542,38.989551,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,,171,1
-77.015951,38.885126,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,Federal Center SW- Track 2; Doors operating manually; Doors open left,270,2
-76.911823,38.889479,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,Capitol Heights- Track 2; motion;,279,2
-77.007535,38.897511,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Union Station- Track 2; ,196,2
-77.050261,39.037515,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Wheaton- Track 2; Doors operating manually; Doors open left,166,2
-77.147655,38.796729,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,,73,1
-77.164735,39.119895,330,1.64696E+12,6,Red,A1,13,Glenmont,B11,Shady Grove- Track 1; Doors open left,148,1
-76.867677,38.893951,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Morgan Blvd- Track 1; Doors operating manually;,63,1
-77.019255,38.88488,327,1.64696E+12,6,Blue,D1,72,Largo Town Center,G05,L Enfant Plaza Lower- Track 1; ,82,1
-77.192486,38.917476,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,,332,2
-76.994015,38.857365,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,,181,2
-77.128712,39.069257,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,318,2
-77.208356,38.925271,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Mclean- Track 1; ,56,1
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-77.051631,38.871275,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,,21,1
-77.063953,38.944988,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,Van Ness-UDC- Track 2; ,328,2
-77.022152,38.881958,409,1.64696E+12,6,Yellow,F2,31,Huntington,C15,,194,2
-77.031128,38.99374,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,Silver Spring- Track 1; Doors operating manually; Doors open left,317,1
-77.078951,38.947623,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,334,2
-77.34034,38.94778,308,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Wiehle-Reston- Track 1; Doors operating manually; Doors open left,113,1
-77.055132,38.900643,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,,90,1
-77.028087,38.898306,364,1.64696E+12,6,Red,A1,13,Glenmont,B11,Metro Center Upper- Track 1; ,90,1
-77.156973,38.885976,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,East Falls Church- Track 1; motion;,114,1
-77.05025,39.038502,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,Wheaton- Track 1; ,346,1
-77.121268,39.062658,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,Twinbrook- Track 1; Doors operating manually; Doors open left,138,1
-76.843291,38.901632,329,1.64696E+12,6,Silver,G2,51,Largo Town Center,G05,Largo Town Center- Track 2; ,42,1
-76.920025,38.998273,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,,18,1
-77.062483,38.94228,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Van Ness-UDC- Track 1; ,156,1
-77.028001,38.898332,359,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Metro Center Lower- Track 2; motion;,0,2
-77.032585,38.927495,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Columbia Heights- Track 2; Doors operating manually; Doors open left,176,2
-76.985581,38.88122,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,Potomac Avenue- Track 1; ,90,1
-77.02817,38.898318,316,1.64696E+12,6,Orange,C1,20,New Carrollton,D13,Metro Center Lower- Track 1; Doors operating manually; Doors open left,180,1
-77.012312,38.96632,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,143,2
-76.995337,38.92221,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Rhode Island Avenue- Track 1; ,16,1
-77.050569,38.857827,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Crystal City- Track 2; ,80,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-76.976976,38.888755,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,Stadium-Armory- Track 1; ,11,1
-77.005114,38.951541,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,86,1
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-77.050104,38.900756,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,Foggy Bottom-GMU- Track 2; motion;,270,2
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; motion;,270,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-76.889005,38.935106,319,1.64696E+12,6,Orange,D2,23,Vienna,K08,,229,2
-77.095455,38.886756,470,1.64696E+12,6,Orange,K2,23,Vienna,K08,Clarendon- Track 2; Doors operating manually;,239,2
-77.021889,38.886018,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,L Enfant Plaza Upper- Track 1; ,0,1
-76.977145,38.886926,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Stadium-Armory- Track 2; motion;,180,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.041951,38.90721,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,335,2
-77.046108,38.828257,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,0,1
-76.989508,38.952678,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,,276,2
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.096694,38.998231,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Medical Center- Track 2; Doors operating manually; Doors open left,355,2
-76.912873,38.827311,489,1.64696E+12,6,Non-revenue,F2,92,Greenbelt Yard,E99,Branch Avenue- Track 2; ,309,1
-77.34034,38.94778,308,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Wiehle-Reston- Track 1; Doors operating manually; Doors open left,113,1
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
-77.095019,38.987678,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,,171,1
-77.015951,38.885126,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,Federal Center SW- Track 2; Doors operating manually; Doors open left,270,2
-76.890091,38.934371,319,1.64696E+12,6,Orange,D2,23,Vienna,K08,,229,2
-77.02817,38.898318,316,1.64696E+12,6,Orange,C1,20,New Carrollton,D13,Metro Center Lower- Track 1; Doors operating manually; Doors open left,180,1
-77.050261,39.037515,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Wheaton- Track 2; Doors operating manually; Doors open left,166,2
-77.007535,38.897511,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Union Station- Track 2; motion;,196,2
-77.273766,38.877414,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Vienna-Fairfax-GMU- Track 2; ,258,2
-77.021889,38.886018,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,L Enfant Plaza Upper- Track 1; ,0,1
-76.867677,38.893951,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Morgan Blvd- Track 1; Doors operating manually;,63,1
-77.051979,38.873261,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,,328,1
-76.843291,38.901632,329,1.64696E+12,6,Silver,G2,51,Largo Town Center,G05,Largo Town Center- Track 2; ,42,1
-76.911823,38.889479,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,Capitol Heights- Track 2; motion;,279,2
-77.095455,38.886756,470,1.64696E+12,6,Orange,K2,23,Vienna,K08,Clarendon- Track 2; ,239,2
-77.096694,38.998231,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Medical Center- Track 2; Doors operating manually; Doors open left,355,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.078951,38.947623,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,334,2
-77.050387,39.038941,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,Wheaton- Track 1; ,346,1
-77.031128,38.99374,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,Silver Spring- Track 1; Doors operating manually; Doors open left,317,1
-77.052944,38.900644,338,1.64696E+12,6,Silver,C1,51,Largo Town Center,G05,,90,1
-76.977145,38.886926,357,1.64696E+12,6,Silver,D2,64,Wiehle-Reston East,N06,Stadium-Armory- Track 2; motion;,180,2
-77.019255,38.88488,327,1.64696E+12,6,Blue,D1,72,Largo Town Center,G05,,82,1
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.042338,38.90784,363,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,334,2
-77.046354,38.830439,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,Potomac Yard- Track 1; ,353,1
-77.128712,39.069257,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,318,2
-76.994057,38.85558,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,,177,2
-77.144756,38.797165,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,,81,1
-77.164735,39.119895,330,1.64696E+12,6,Red,A1,13,Glenmont,B11,Shady Grove- Track 1; Doors open left,148,1
-76.990628,38.952757,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,,273,2
-77.156973,38.885976,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,East Falls Church- Track 1; motion;,114,1
-77.193941,38.919698,339,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,,333,2
-77.208356,38.925271,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,Mclean- Track 1; ,56,1
-77.06497,38.945833,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,,305,2
-76.976976,38.888755,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,Stadium-Armory- Track 1; ,11,1
-77.050104,38.900756,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,Foggy Bottom-GMU- Track 2; motion;,270,2
-77.022152,38.881958,409,1.64696E+12,6,Yellow,F2,31,Huntington,C15,,194,2
-77.028001,38.898332,359,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Metro Center Lower- Track 2; motion;,0,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.07523,38.793824,402,1.64696E+12,6,Yellow,C1,31,Huntington,C15,Huntington- Track 1; ,187,2
-77.050569,38.857827,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,Crystal City- Track 2; Doors operating manually; Doors open right,80,2
-77.024823,38.898393,364,1.64696E+12,6,Red,B1,13,Glenmont,B11,Metro Center Upper- Track 1; ,88,1
-77.012312,38.96632,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,143,2
-77.062483,38.94228,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Van Ness-UDC- Track 1; ,156,1
-76.919294,39.000027,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,,19,1
-76.985581,38.88122,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,Potomac Avenue- Track 1; motion;,90,1
-77.005114,38.951541,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,86,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-76.995337,38.92221,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Rhode Island Avenue- Track 1; ,16,1
-77.121268,39.062658,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,Twinbrook- Track 1; Doors operating manually; Doors open left,138,1
-77.032585,38.927495,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Columbia Heights- Track 2; Doors operating manually; Doors open left,176,2
-77.005878,38.876523,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Navy Yard-Ballpark- Track 1; motion;,270,1
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
